"","product_category","star_rating","word.stem","frequency"
"8157","Electronics",4,"anymor",2881
"8158","Electronics",4,"anytim",101
"8159","Electronics",4,"apart",2599
"8160","Electronics",4,"apc",2106
"8161","Electronics",4,"app",11573
"8162","Electronics",4,"appar",3516
"8163","Electronics",4,"appeal",637
"8164","Electronics",4,"appear",7283
"8165","Electronics",4,"appl",16871
"8166","Electronics",4,"appli",1997
"8167","Electronics",4,"applianc",833
"8168","Electronics",4,"applic",4708
"8169","Electronics",4,"appreci",1150
"8170","Electronics",4,"approach",150
"8171","Electronics",4,"approx",41
"8172","Electronics",4,"approxim",1214
"8173","Electronics",4,"april",107
"8174","Electronics",4,"arc",56
"8175","Electronics",4,"archo",1988
"8176","Electronics",4,"arm",6517
"8177","Electronics",4,"armband",699
"8178","Electronics",4,"arrang",455
"8179","Electronics",4,"arriv",12500
"8180","Electronics",4,"art",1272
"8181","Electronics",4,"articul",1009
"8182","Electronics",4,"artist",2737
"8183","Electronics",4,"asleep",1440
"8184","Electronics",4,"aspect",2276
"8185","Electronics",4,"assembl",5972
"8186","Electronics",4,"assign",464
"8187","Electronics",4,"assist",395
"8188","Electronics",4,"assum",3521
"8189","Electronics",4,"assur",437
"8190","Electronics",4,"asus",458
"8191","Electronics",4,"ath",915
"8192","Electronics",4,"atmo",67
"8193","Electronics",4,"atom",33
"8194","Electronics",4,"atrac",331
"8195","Electronics",4,"atracplus",42
"8196","Electronics",4,"attach",13057
"8197","Electronics",4,"attempt",2459
"8198","Electronics",4,"attent",2188
"8199","Electronics",4,"attic",1347
"8200","Electronics",4,"attract",3356
"8201","Electronics",4,"audibl",2217
"8202","Electronics",4,"audible.com",48
"8203","Electronics",4,"audio",47885
"8204","Electronics",4,"audiobook",1875
"8205","Electronics",4,"audiophil",9314
"8206","Electronics",4,"audioquest",72
"8207","Electronics",4,"audyssey",292
"8208","Electronics",4,"august",146
"8209","Electronics",4,"authent",53
"8210","Electronics",4,"author",572
"8211","Electronics",4,"auto",5116
"8212","Electronics",4,"automat",7079
"8213","Electronics",4,"aux",4723
"8214","Electronics",4,"auxiliari",921
"8215","Electronics",4,"av",3411
"8216","Electronics",4,"avail",325
"8217","Electronics",4,"averag",6729
"8218","Electronics",4,"avi",403
"8219","Electronics",4,"avoid",3038
"8220","Electronics",4,"avr",2060
"8221","Electronics",4,"aw",1322
"8222","Electronics",4,"awar",3618
"8223","Electronics",4,"awesom",11969
"8224","Electronics",4,"awg",90
"8225","Electronics",4,"awhil",2180
"8226","Electronics",4,"awkward",2572
"8227","Electronics",4,"awsom",67
"8228","Electronics",4,"ax",15
"8229","Electronics",4,"babi",2243
"8230","Electronics",4,"background",5694
"8231","Electronics",4,"backlight",1407
"8232","Electronics",4,"backlit",177
"8233","Electronics",4,"backpack",1876
"8234","Electronics",4,"backup",3569
"8235","Electronics",4,"backward",1309
"8236","Electronics",4,"backyard",214
"8237","Electronics",4,"bad",25336
"8238","Electronics",4,"bag",7593
"8239","Electronics",4,"balanc",6690
"8240","Electronics",4,"ball",923
"8241","Electronics",4,"banana",1168
"8242","Electronics",4,"band",7661
"8243","Electronics",4,"bang",2149
"8244","Electronics",4,"bank",536
"8245","Electronics",4,"bar",7369
"8246","Electronics",4,"bare",4097
"8247","Electronics",4,"bargain",2102
"8248","Electronics",4,"base",18652
"8249","Electronics",4,"basement",1677
"8250","Electronics",4,"basi",1009
"8251","Electronics",4,"basic",11611
"8252","Electronics",4,"bass",65960
"8253","Electronics",4,"bathroom",1751
"8254","Electronics",4,"batteri",91010
"8255","Electronics",4,"bay",33
"8256","Electronics",4,"bc",217
"8257","Electronics",4,"bd",556
"8258","Electronics",4,"beach",2137
"8259","Electronics",4,"beat",15704
"8260","Electronics",4,"beauti",4458
"8261","Electronics",4,"becuas",46
"8262","Electronics",4,"bed",3927
"8263","Electronics",4,"bedroom",6114
"8264","Electronics",4,"bedsid",108
"8265","Electronics",4,"beep",2511
"8266","Electronics",4,"begin",3897
"8267","Electronics",4,"belkin",1912
"8268","Electronics",4,"bell",1220
"8269","Electronics",4,"belt",2017
"8270","Electronics",4,"bend",2936
"8271","Electronics",4,"benefit",2197
"8272","Electronics",4,"bent",1186
"8273","Electronics",4,"bet",839
"8274","Electronics",4,"bewar",1199
"8275","Electronics",4,"bic",256
"8276","Electronics",4,"bigger",6687
"8277","Electronics",4,"biggest",3644
"8278","Electronics",4,"bike",2487
"8279","Electronics",4,"bill",3001
"8280","Electronics",4,"binder",36
"8281","Electronics",4,"birthday",1485
"8282","Electronics",4,"bit",55810
"8283","Electronics",4,"bitrat",138
"8284","Electronics",4,"black",13464
"8285","Electronics",4,"blackberri",536
"8286","Electronics",4,"blah",75
"8287","Electronics",4,"blame",723
"8288","Electronics",4,"blank",1202
"8289","Electronics",4,"blast",1871
"8290","Electronics",4,"blaster",365
"8291","Electronics",4,"blend",1002
"8292","Electronics",4,"blew",748
"8293","Electronics",4,"blink",1296
"8294","Electronics",4,"block",8988
"8295","Electronics",4,"blow",2976
"8296","Electronics",4,"blown",1352
"8297","Electronics",4,"blu",5490
"8298","Electronics",4,"blue",10483
"8299","Electronics",4,"bluedio",85
"8300","Electronics",4,"bluerigg",315
"8301","Electronics",4,"bluetooth",30875
"8302","Electronics",4,"bluray",1352
"8303","Electronics",4,"board",2824
"8304","Electronics",4,"boat",568
"8305","Electronics",4,"bodi",2325
"8306","Electronics",4,"bolt",5899
"8307","Electronics",4,"bonus",2620
"8308","Electronics",4,"book",8749
"8309","Electronics",4,"booklet",54
"8310","Electronics",4,"bookmark",388
"8311","Electronics",4,"bookshelf",2011
"8312","Electronics",4,"boom",3635
"8313","Electronics",4,"boombox",2149
"8314","Electronics",4,"boomi",1085
"8315","Electronics",4,"boost",4173
"8316","Electronics",4,"booster",1126
"8317","Electronics",4,"boot",1275
"8318","Electronics",4,"bore",126
"8319","Electronics",4,"bose",22349
"8320","Electronics",4,"boston",538
"8321","Electronics",4,"bother",5263
"8322","Electronics",4,"bottl",22
"8323","Electronics",4,"bottom",11512
"8324","Electronics",4,"bought",65040
"8325","Electronics",4,"bounc",1188
"8326","Electronics",4,"box",35305
"8327","Electronics",4,"boy",1574
"8328","Electronics",4,"boyfriend",322
"8329","Electronics",4,"br",599323
"8330","Electronics",4,"bracket",7949
"8331","Electronics",4,"braid",647
"8332","Electronics",4,"brainer",306
"8333","Electronics",4,"brainwavz",311
"8334","Electronics",4,"brand",14919
"8335","Electronics",4,"braven",60
"8336","Electronics",4,"bravia",378
"8337","Electronics",4,"break",13482
"8338","Electronics",4,"breaker",1542
"8339","Electronics",4,"breath",326
"8340","Electronics",4,"breez",1743
"8341","Electronics",4,"brick",1530
"8342","Electronics",4,"bridg",667
"8343","Electronics",4,"bright",12672
"8344","Electronics",4,"brighter",870
"8345","Electronics",4,"brilliant",434
"8346","Electronics",4,"bring",5138
"8347","Electronics",4,"broadcast",3453
"8348","Electronics",4,"broke",6483
"8349","Electronics",4,"broken",5083
"8350","Electronics",4,"brother",1705
"8351","Electronics",4,"brought",1909
"8352","Electronics",4,"brows",1118
"8353","Electronics",4,"browser",610
"8354","Electronics",4,"brush",900
"8355","Electronics",4,"bt",1960
"8356","Electronics",4,"btw",1132
"8357","Electronics",4,"bubbl",823
"8358","Electronics",4,"buck",7565
"8359","Electronics",4,"bud",25705
"8360","Electronics",4,"budget",3929
"8361","Electronics",4,"buen",29
"8362","Electronics",4,"buena",28
"8363","Electronics",4,"buffer",107
"8364","Electronics",4,"bug",1539
"8365","Electronics",4,"buggi",137
"8366","Electronics",4,"build",11155
"8367","Electronics",4,"built",17020
"8368","Electronics",4,"bulb",3489
"8369","Electronics",4,"bulk",39
"8370","Electronics",4,"bulki",4739
"8371","Electronics",4,"bummer",35
"8372","Electronics",4,"bump",2607
"8373","Electronics",4,"bunch",2342
"8374","Electronics",4,"bundl",987
"8375","Electronics",4,"burn",6918
"8376","Electronics",4,"burner",744
"8377","Electronics",4,"bus",828
"8378","Electronics",4,"busi",2852
"8379","Electronics",4,"button",55557
"8380","Electronics",4,"buy",64438
"8381","Electronics",4,"buyer",1635
"8382","Electronics",4,"buzz",1873
"8383","Electronics",4,"buzzer",521
"8384","Electronics",4,"cabinet",3832
"8385","Electronics",4,"cabl",106438
"8386","Electronics",4,"calendar",114
"8387","Electronics",4,"cali",81
"8388","Electronics",4,"calibr",1566
"8389","Electronics",4,"calidad",30
"8390","Electronics",4,"call",18194
"8391","Electronics",4,"caller",54
"8392","Electronics",4,"cambridg",50
"8393","Electronics",4,"camcord",382
"8394","Electronics",4,"camera",7586
"8395","Electronics",4,"camp",1488
"8396","Electronics",4,"camper",132
"8397","Electronics",4,"can",3047
"8398","Electronics",4,"canal",3749
"8399","Electronics",4,"cancel",17623
"8400","Electronics",4,"candi",1014
"8401","Electronics",4,"canon",428
"8402","Electronics",4,"cap",2024
"8403","Electronics",4,"capabl",7759
"8404","Electronics",4,"capac",4534
"8405","Electronics",4,"captur",1235
"8406","Electronics",4,"car",13571
"8407","Electronics",4,"carbon",118
"8408","Electronics",4,"card",11364
"8409","Electronics",4,"cardboard",934
"8410","Electronics",4,"care",14950
"8411","Electronics",4,"carpet",261
"8412","Electronics",4,"carri",13610
"8413","Electronics",4,"cart",30
"8414","Electronics",4,"cartridg",1483
"8415","Electronics",4,"case",1556
"8416","Electronics",4,"cash",540
"8417","Electronics",4,"cassett",3374
"8418","Electronics",4,"casual",1596
"8419","Electronics",4,"cat",1571
"8420","Electronics",4,"catch",1883
"8421","Electronics",4,"categori",1400
"8422","Electronics",4,"caught",1401
"8423","Electronics",4,"caus",3349
"8424","Electronics",4,"caution",151
"8425","Electronics",4,"caveat",703
"8426","Electronics",4,"cbs",524
"8427","Electronics",4,"cd",27050
"8428","Electronics",4,"cdr",112
"8429","Electronics",4,"cdrs",44
"8430","Electronics",4,"cdrw",60
"8431","Electronics",4,"cds",6186
"8432","Electronics",4,"ceil",3547
"8433","Electronics",4,"ceiva",37
"8434","Electronics",4,"cell",6560
"8435","Electronics",4,"cellphon",273
"8436","Electronics",4,"cent",627
"8437","Electronics",4,"center",11475
"8438","Electronics",4,"central",85
"8439","Electronics",4,"certifi",43
"8440","Electronics",4,"cf",57
"8441","Electronics",4,"chain",558
"8442","Electronics",4,"chair",850
"8443","Electronics",4,"challeng",2049
"8444","Electronics",4,"champ",128
"8445","Electronics",4,"chanc",3952
"8446","Electronics",4,"chang",20747
"8447","Electronics",4,"changer",818
"8448","Electronics",4,"channel",29942
"8449","Electronics",4,"charact",220
"8450","Electronics",4,"charg",54067
"8451","Electronics",4,"charger",19194
"8452","Electronics",4,"charm",1859
"8453","Electronics",4,"cheap",24198
"8454","Electronics",4,"cheaper",8656
"8455","Electronics",4,"cheapest",1093
"8456","Electronics",4,"cheapli",1359
"8457","Electronics",4,"check",8542
"8458","Electronics",4,"cheetah",437
"8459","Electronics",4,"chew",365
"8460","Electronics",4,"child",1160
"8461","Electronics",4,"children",1349
"8462","Electronics",4,"china",2007
"8463","Electronics",4,"chines",918
"8464","Electronics",4,"chip",1314
"8465","Electronics",4,"choic",9125
"8466","Electronics",4,"choos",5098
"8467","Electronics",4,"chord",1173
"8468","Electronics",4,"chose",2975
"8469","Electronics",4,"christma",5245
"8470","Electronics",4,"chromecast",725
"8471","Electronics",4,"church",205
"8472","Electronics",4,"cigarett",46
"8473","Electronics",4,"circuit",1734
"8474","Electronics",4,"citi",2082
"8475","Electronics",4,"claim",4033
"8476","Electronics",4,"clamp",1398
"8477","Electronics",4,"clariti",6126
"8478","Electronics",4,"class",2436
"8479","Electronics",4,"classic",6235
"8480","Electronics",4,"clean",12050
"8481","Electronics",4,"cleaner",1860
"8482","Electronics",4,"clearer",1696
"8483","Electronics",4,"click",6120
"8484","Electronics",4,"client",34
"8485","Electronics",4,"clip",14317
"8486","Electronics",4,"clix",91
"8487","Electronics",4,"clock",22883
"8488","Electronics",4,"close",15179
"8489","Electronics",4,"closer",1972
"8490","Electronics",4,"closet",549
"8491","Electronics",4,"cloth",3661
"8492","Electronics",4,"club",46
"8493","Electronics",4,"clumsi",53
"8494","Electronics",4,"clunki",475
"8495","Electronics",4,"clutter",905
"8496","Electronics",4,"coaster",495
"8497","Electronics",4,"coat",1599
"8498","Electronics",4,"coax",2344
"8499","Electronics",4,"coaxial",1379
"8500","Electronics",4,"cobi",1042
"8501","Electronics",4,"code",4621
"8502","Electronics",4,"codec",131
"8503","Electronics",4,"coffe",355
"8504","Electronics",4,"coil",1080
"8505","Electronics",4,"cold",587
"8506","Electronics",4,"collect",4501
"8507","Electronics",4,"colleg",1088
"8508","Electronics",4,"color",16851
"8509","Electronics",4,"combin",3869
"8510","Electronics",4,"combo",1385
"8511","Electronics",4,"comcast",1064
"8512","Electronics",4,"come",7088
"8513","Electronics",4,"comfi",1090
"8514","Electronics",4,"comfort",42446
"8515","Electronics",4,"command",2957
"8516","Electronics",4,"comment",6691
"8517","Electronics",4,"commerci",1207
"8518","Electronics",4,"common",2887
"8519","Electronics",4,"communic",1152
"8520","Electronics",4,"commut",1607
"8521","Electronics",4,"compact",9318
"8522","Electronics",4,"compani",8387
"8523","Electronics",4,"companion",156
"8524","Electronics",4,"compar",21839
"8525","Electronics",4,"comparison",3943
"8526","Electronics",4,"compart",1614
"8527","Electronics",4,"compat",5766
"8528","Electronics",4,"compens",107
"8529","Electronics",4,"compet",1499
"8530","Electronics",4,"competit",1570
"8531","Electronics",4,"competitor",920
"8532","Electronics",4,"complain",7663
"8533","Electronics",4,"complaint",21158
"8534","Electronics",4,"complet",12682
"8535","Electronics",4,"complex",975
"8536","Electronics",4,"compli",897
"8537","Electronics",4,"complic",2253
"8538","Electronics",4,"compliment",812
"8539","Electronics",4,"compon",9989
"8540","Electronics",4,"composit",1672
"8541","Electronics",4,"compress",1779
"8542","Electronics",4,"compromis",949
"8543","Electronics",4,"comput",29374
"8544","Electronics",4,"con",17361
"8545","Electronics",4,"concept",946
"8546","Electronics",4,"concern",6639
"8547","Electronics",4,"concert",702
"8548","Electronics",4,"conclus",2211
"8549","Electronics",4,"condit",4468
"8550","Electronics",4,"cone",114
"8551","Electronics",4,"confer",266
"8552","Electronics",4,"confid",1301
"8553","Electronics",4,"configur",4526
"8554","Electronics",4,"confirm",1349
"8555","Electronics",4,"confus",4034
"8556","Electronics",4,"connect",60566
"8557","Electronics",4,"connector",12299
"8558","Electronics",4,"consid",1860
"8559","Electronics",4,"consider",2405
"8560","Electronics",4,"consist",2436
"8561","Electronics",4,"consol",1609
"8562","Electronics",4,"constant",5238
"8563","Electronics",4,"construct",8031
"8564","Electronics",4,"consum",2851
"8565","Electronics",4,"contact",6077
"8566","Electronics",4,"contain",877
"8567","Electronics",4,"content",2760
"8568","Electronics",4,"continu",5871
"8569","Electronics",4,"contract",125
"8570","Electronics",4,"contrari",63
"8571","Electronics",4,"contrast",707
"8572","Electronics",4,"control",49961
"8573","Electronics",4,"conveni",7689
"8574","Electronics",4,"convent",41
"8575","Electronics",4,"convers",3194
"8576","Electronics",4,"convert",10185
"8577","Electronics",4,"convinc",808
"8578","Electronics",4,"cook",238
"8579","Electronics",4,"cool",10368
"8580","Electronics",4,"coolest",40
"8581","Electronics",4,"copi",3333
"8582","Electronics",4,"copper",892
"8583","Electronics",4,"cord",47285
"8584","Electronics",4,"cordless",272
"8585","Electronics",4,"core",70
"8586","Electronics",4,"corner",3234
"8587","Electronics",4,"correct",9622
"8588","Electronics",4,"corrupt",27
"8589","Electronics",4,"cost",19697
"8590","Electronics",4,"couch",1079
"8591","Electronics",4,"couldnt",30
"8592","Electronics",4,"count",1500
"8593","Electronics",4,"counter",1391
"8594","Electronics",4,"countri",1972
"8595","Electronics",4,"coupl",18219
"8596","Electronics",4,"cover",18620
"8597","Electronics",4,"cowon",828
"8598","Electronics",4,"crack",2327
"8599","Electronics",4,"crackl",1162
"8600","Electronics",4,"cradl",1155
"8601","Electronics",4,"crank",4386
"8602","Electronics",4,"crap",1624
"8603","Electronics",4,"crappi",1145
"8604","Electronics",4,"crash",954
"8605","Electronics",4,"crazi",2140
"8606","Electronics",4,"creat",6076
"8607","Electronics",4,"creativ",5389
"8608","Electronics",4,"credit",1181
"8609","Electronics",4,"crisp",6583
"8610","Electronics",4,"critic",2611
"8611","Electronics",4,"cross",1718
"8612","Electronics",4,"crossov",665
"8613","Electronics",4,"crowd",77
"8614","Electronics",4,"crystal",2189
"8615","Electronics",4,"cs",230
"8616","Electronics",4,"cube",790
"8617","Electronics",4,"cumbersom",771
"8618","Electronics",4,"cup",4991
"8619","Electronics",4,"current",4980
"8620","Electronics",4,"curv",1696
"8621","Electronics",4,"cushion",3683
"8622","Electronics",4,"custom",12904
"8623","Electronics",4,"customiz",282
"8624","Electronics",4,"cut",9994
"8625","Electronics",4,"cute",2284
"8626","Electronics",4,"cuz",38
"8627","Electronics",4,"cw",6
"8628","Electronics",4,"cx",861
"8629","Electronics",4,"cyberpow",292
"8630","Electronics",4,"cycl",2592
"8631","Electronics",4,"dac",2685
"8632","Electronics",4,"dad",1282
"8633","Electronics",4,"daili",3664
"8634","Electronics",4,"damag",6637
"8635","Electronics",4,"damn",815
"8636","Electronics",4,"danc",1277
"8637","Electronics",4,"dark",4250
"8638","Electronics",4,"darn",1365
"8639","Electronics",4,"dash",253
"8640","Electronics",4,"data",3121
"8641","Electronics",4,"databas",476
"8642","Electronics",4,"date",3231
"8643","Electronics",4,"daughter",5936
"8644","Electronics",4,"day",36172
"8645","Electronics",4,"db",3034
"8646","Electronics",4,"dc",1575
"8647","Electronics",4,"de",1213
"8648","Electronics",4,"dead",3292
"8649","Electronics",4,"deal",20449
"8650","Electronics",4,"dealer",224
"8651","Electronics",4,"debut",4
"8652","Electronics",4,"decemb",340
"8653","Electronics",4,"decent",22435
"8654","Electronics",4,"decid",13529
"8655","Electronics",4,"decis",1789
"8656","Electronics",4,"deck",2274
"8657","Electronics",4,"decod",557
"8658","Electronics",4,"decreas",181
"8659","Electronics",4,"dedic",1762
"8660","Electronics",4,"deep",5891
"8661","Electronics",4,"deeper",1189
"8662","Electronics",4,"def",1080
"8663","Electronics",4,"default",3009
"8664","Electronics",4,"defect",3811
"8665","Electronics",4,"defin",2028
"8666","Electronics",4,"definet",42
"8667","Electronics",4,"definit",2524
"8668","Electronics",4,"degrad",1262
"8669","Electronics",4,"degre",3671
"8670","Electronics",4,"delay",2255
"8671","Electronics",4,"delet",1691
"8672","Electronics",4,"delic",158
"8673","Electronics",4,"delight",582
"8674","Electronics",4,"deliv",8074
"8675","Electronics",4,"deliveri",4549
"8676","Electronics",4,"dell",1503
"8677","Electronics",4,"demand",846
"8678","Electronics",4,"demo",38
"8679","Electronics",4,"denon",3997
"8680","Electronics",4,"depart",1098
"8681","Electronics",4,"depend",7235
"8682","Electronics",4,"depth",2297
"8683","Electronics",4,"describ",1316
"8684","Electronics",4,"descript",4486
"8685","Electronics",4,"deserv",1045
"8686","Electronics",4,"design",31708
"8687","Electronics",4,"desir",3118
"8688","Electronics",4,"desk",5057
"8689","Electronics",4,"desktop",2891
"8690","Electronics",4,"destroy",926
"8691","Electronics",4,"detach",1506
"8692","Electronics",4,"detail",7706
"8693","Electronics",4,"detect",1886
"8694","Electronics",4,"determin",1573
"8695","Electronics",4,"develop",1396
"8696","Electronics",4,"devic",70398
"8697","Electronics",4,"dial",3572
"8698","Electronics",4,"dialogu",313
"8699","Electronics",4,"diamet",841
"8700","Electronics",4,"diamond",92
"8701","Electronics",4,"didn’t",57
"8702","Electronics",4,"didnt",2063
"8703","Electronics",4,"die",5731
"8704","Electronics",4,"differ",12900
"8705","Electronics",4,"difficult",11671
"8706","Electronics",4,"difficulti",2099
"8707","Electronics",4,"dig",124
"8708","Electronics",4,"digit",16300
"8709","Electronics",4,"dim",2480
"8710","Electronics",4,"dimens",1305
"8711","Electronics",4,"direct",19640
"8712","Electronics",4,"directori",338
"8713","Electronics",4,"directv",1624
"8714","Electronics",4,"dirt",41
"8715","Electronics",4,"dirti",587
"8716","Electronics",4,"disabl",1305
"8717","Electronics",4,"disapoint",16
"8718","Electronics",4,"disappear",1046
"8719","Electronics",4,"disappoint",11556
"8720","Electronics",4,"disc",10211
"8721","Electronics",4,"discharg",1501
"8722","Electronics",4,"discman",139
"8723","Electronics",4,"discomfort",1752
"8724","Electronics",4,"disconnect",2823
"8725","Electronics",4,"discontinu",1276
"8726","Electronics",4,"discount",1447
"8727","Electronics",4,"discov",2728
"8728","Electronics",4,"discuss",139
"8729","Electronics",4,"dish",2315
"8730","Electronics",4,"disk",4759
"8731","Electronics",4,"dislik",699
"8732","Electronics",4,"display",20295
"8733","Electronics",4,"displayport",30
"8734","Electronics",4,"dispos",122
"8735","Electronics",4,"dissapoint",484
"8736","Electronics",4,"distanc",4103
"8737","Electronics",4,"distant",34
"8738","Electronics",4,"distinct",312
"8739","Electronics",4,"distort",7827
"8740","Electronics",4,"distract",1645
"8741","Electronics",4,"disturb",1675
"8742","Electronics",4,"divx",165
"8743","Electronics",4,"dj",1620
"8744","Electronics",4,"dl",94
"8745","Electronics",4,"dlp",475
"8746","Electronics",4,"doa",36
"8747","Electronics",4,"dock",14807
"8748","Electronics",4,"document",2224
"8749","Electronics",4,"doesnt",1989
"8750","Electronics",4,"dog",1498
"8751","Electronics",4,"dolbi",1718
"8752","Electronics",4,"dollar",6771
"8753","Electronics",4,"don’t",512
"8754","Electronics",4,"dongl",720
"8755","Electronics",4,"dont",6019
"8756","Electronics",4,"door",3612
"8757","Electronics",4,"dot",96
"8758","Electronics",4,"doubl",4691
"8759","Electronics",4,"doubt",2869
"8760","Electronics",4,"download",9755
"8761","Electronics",4,"downsid",5173
"8762","Electronics",4,"dozen",1249
"8763","Electronics",4,"dr",797
"8764","Electronics",4,"drag",3057
"8765","Electronics",4,"drain",2163
"8766","Electronics",4,"draw",2308
"8767","Electronics",4,"drawback",4827
"8768","Electronics",4,"drawer",900
"8769","Electronics",4,"dre",1449
"8770","Electronics",4,"dream",794
"8771","Electronics",4,"dri",1747
"8772","Electronics",4,"drill",3122
"8773","Electronics",4,"drive",13131
"8774","Electronics",4,"driven",55
"8775","Electronics",4,"driver",6692
"8776","Electronics",4,"drm",294
"8777","Electronics",4,"droid",488
"8778","Electronics",4,"drop",12545
"8779","Electronics",4,"drown",1638
"8780","Electronics",4,"drum",1309
"8781","Electronics",4,"dryer",161
"8782","Electronics",4,"drywal",1161
"8783","Electronics",4,"ds",104
"8784","Electronics",4,"dsp",76
"8785","Electronics",4,"dt",151
"8786","Electronics",4,"dts",472
"8787","Electronics",4,"dtv",120
"8788","Electronics",4,"dual",3564
"8789","Electronics",4,"due",12275
"8790","Electronics",4,"duet",96
"8791","Electronics",4,"duo",44
"8792","Electronics",4,"duplic",25
"8793","Electronics",4,"durabl",11968
"8794","Electronics",4,"dust",2173
"8795","Electronics",4,"duti",2447
"8796","Electronics",4,"dvd",19952
"8797","Electronics",4,"dvds",3871
"8798","Electronics",4,"dvi",1783
"8799","Electronics",4,"dvr",3787
"8800","Electronics",4,"dynam",2043
"8801","Electronics",4,"e.g",1425
"8802","Electronics",4,"ear",109917
"8803","Electronics",4,"earbud",32716
"8804","Electronics",4,"earcup",165
"8805","Electronics",4,"earlier",2399
"8806","Electronics",4,"earpad",741
"8807","Electronics",4,"earphon",21359
"8808","Electronics",4,"earpiec",3974
"8809","Electronics",4,"earplug",1224
"8810","Electronics",4,"eas",4354
"8811","Electronics",4,"easi",75489
"8812","Electronics",4,"easier",9037
"8813","Electronics",4,"easiest",45
"8814","Electronics",4,"easili",26245
"8815","Electronics",4,"eat",1007
"8816","Electronics",4,"eax",52
"8817","Electronics",4,"ebay",936
"8818","Electronics",4,"ebook",386
"8819","Electronics",4,"ec",629
"8820","Electronics",4,"echo",413
"8821","Electronics",4,"edg",3486
"8822","Electronics",4,"edit",4240
"8823","Electronics",4,"effect",8370
"8824","Electronics",4,"effici",1945
"8825","Electronics",4,"effort",2005
"8826","Electronics",4,"eject",128
"8827","Electronics",4,"el",670
"8828","Electronics",4,"electr",4873
"8829","Electronics",4,"electron",8824
"8830","Electronics",4,"eleg",826
"8831","Electronics",4,"element",601
"8832","Electronics",4,"elimin",2401
"8833","Electronics",4,"elit",86
"8834","Electronics",4,"em",1432
"8835","Electronics",4,"email",3273
"8836","Electronics",4,"emerg",1977
"8837","Electronics",4,"emitt",43
"8838","Electronics",4,"empti",125
"8839","Electronics",4,"en",234
"8840","Electronics",4,"enabl",2471
"8841","Electronics",4,"enclos",37
"8842","Electronics",4,"enclosur",158
"8843","Electronics",4,"encod",593
"8844","Electronics",4,"encount",1300
"8845","Electronics",4,"eneloop",1426
"8846","Electronics",4,"energ",119
"8847","Electronics",4,"energi",1762
"8848","Electronics",4,"engin",3684
"8849","Electronics",4,"english",1428
"8850","Electronics",4,"enhanc",2445
"8851","Electronics",4,"enjoy",14376
"8852","Electronics",4,"ensur",1378
"8853","Electronics",4,"enter",2615
"8854","Electronics",4,"entertain",3481
"8855","Electronics",4,"enthusiast",39
"8856","Electronics",4,"entir",4441
"8857","Electronics",4,"entri",1488
"8858","Electronics",4,"envelop",102
"8859","Electronics",4,"environ",3538
"8860","Electronics",4,"episod",69
"8861","Electronics",4,"epson",202
"8862","Electronics",4,"eq",4916
"8863","Electronics",4,"equal",6535
"8864","Electronics",4,"equip",8475
"8865","Electronics",4,"equival",302
"8866","Electronics",4,"er",379
"8867","Electronics",4,"eras",198
"8868","Electronics",4,"eread",137
"8869","Electronics",4,"ergonom",444
"8870","Electronics",4,"eri",82
"8871","Electronics",4,"error",3355
"8872","Electronics",4,"es",851
"8873","Electronics",4,"esp",135
"8874","Electronics",4,"essenti",1790
"8875","Electronics",4,"estim",629
"8876","Electronics",4,"ethernet",1595
"8877","Electronics",4,"eton",84
"8878","Electronics",4,"etymot",884
"8879","Electronics",4,"europ",888
"8880","Electronics",4,"european",135
"8881","Electronics",4,"evalu",417
"8882","Electronics",4,"even",128
"8883","Electronics",4,"event",1394
"8884","Electronics",4,"eventu",4024
"8885","Electronics",4,"everyday",2598
"8886","Electronics",4,"everytim",315
"8887","Electronics",4,"evo",66
"8888","Electronics",4,"exact",2463
"8889","Electronics",4,"exceed",1593
"8890","Electronics",4,"excel",28481
"8891","Electronics",4,"excelent",124
"8892","Electronics",4,"except",3713
"8893","Electronics",4,"excess",1428
"8894","Electronics",4,"exchang",1722
"8895","Electronics",4,"excit",1976
"8896","Electronics",4,"exclus",158
"8897","Electronics",4,"execut",37
"8898","Electronics",4,"exercis",3888
"8899","Electronics",4,"exist",3399
"8900","Electronics",4,"exp",42
"8901","Electronics",4,"expand",2206
"8902","Electronics",4,"expanium",96
"8903","Electronics",4,"expans",409
"8904","Electronics",4,"expect",46197
"8905","Electronics",4,"expens",18047
"8906","Electronics",4,"experi",13745
"8907","Electronics",4,"experienc",2917
"8908","Electronics",4,"expert",1238
"8909","Electronics",4,"expir",346
"8910","Electronics",4,"explain",2302
"8911","Electronics",4,"explor",942
"8912","Electronics",4,"expos",1436
"8913","Electronics",4,"express",854
"8914","Electronics",4,"extend",8273
"8915","Electronics",4,"extens",6300
"8916","Electronics",4,"exterior",146
"8917","Electronics",4,"extern",6761
"8918","Electronics",4,"extra",15688
"8919","Electronics",4,"extrem",9930
"8920","Electronics",4,"eye",3461
"8921","Electronics",4,"fabric",1369
"8922","Electronics",4,"fabul",338
"8923","Electronics",4,"face",1582
"8924","Electronics",4,"factor",3453
"8925","Electronics",4,"factori",2133
"8926","Electronics",4,"fade",1243
"8927","Electronics",4,"fail",5738
"8928","Electronics",4,"failur",1680
"8929","Electronics",4,"fair",15748
"8930","Electronics",4,"fake",528
"8931","Electronics",4,"fall",13275
"8932","Electronics",4,"fallen",153
